"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO0112","DosdRvsM512_36h",0.070389327891398,0.228,92773,92928,156,"-"
"SCO0112","DosdRvsM512_54h",0.887525270741587,0.228,92773,92928,156,"-"
"SCO0117","DosdRvsM512_24h",0.411426245726465,0.15,94989,95681,693,"+"
"SCO0117","DosdRvsM512_30h",-0.83650126771712,0.15,94989,95681,693,"+"
"SCO0117","DosdRvsM512_42h",-1.64385618977472,0.15,94989,95681,693,"+"
"SCO0117","DosdRvsM512_36h",-0.136061549576028,0.15,94989,95681,693,"+"
"SCO0117","DosdRvsM512_54h",-0.0439433475875971,0.15,94989,95681,693,"+"
"SCO0129","DosdRvsM512_24h",1.03562390973072,0.0204,119841,120215,375,"+"
"SCO0129","DosdRvsM512_30h",0.669026765509631,0.0204,119841,120215,375,"+"
"SCO0129","DosdRvsM512_42h",0.782408564927373,0.0204,119841,120215,375,"+"
"SCO0129","DosdRvsM512_36h",0.485426827170242,0.0204,119841,120215,375,"+"
"SCO0129","DosdRvsM512_54h",0.22650852980868,0.0204,119841,120215,375,"+"
"SCO0146","DosdRvsM512_24h",1.41142624572647,0.0314,138618,138761,144,"-"
"SCO0146","DosdRvsM512_30h",0.678071905112638,0.0314,138618,138761,144,"-"
"SCO0146","DosdRvsM512_42h",0.189033824390017,0.0314,138618,138761,144,"-"
"SCO0146","DosdRvsM512_36h",0.722466024471091,0.0314,138618,138761,144,"-"
"SCO0146","DosdRvsM512_54h",0.16349873228288,0.0314,138618,138761,144,"-"
"SCO0156","DosdRvsM512_24h",-0.454031630894707,0.1042,146034,146351,318,"-"
"SCO0156","DosdRvsM512_30h",1.03562390973072,0.1042,146034,146351,318,"-"
"SCO0156","DosdRvsM512_42h",0.263034405833794,0.1042,146034,146351,318,"-"
"SCO0156","DosdRvsM512_36h",-0.415037499278844,0.1042,146034,146351,318,"-"
"SCO0156","DosdRvsM512_54h",1.1243281350022,0.1042,146034,146351,318,"-"
"SCO0160","DosdRvsM512_24h",-0.321928094887362,0.1442,149508,150209,702,"-"
"SCO0160","DosdRvsM512_30h",1.13093086982645,0.1442,149508,150209,702,"-"
"SCO0160","DosdRvsM512_42h",0.411426245726465,0.1442,149508,150209,702,"-"
"SCO0160","DosdRvsM512_36h",-0.454031630894707,0.1442,149508,150209,702,"-"
"SCO0160","DosdRvsM512_54h",0.933572638261024,0.1442,149508,150209,702,"-"
"SCO0162","DosdRvsM512_24h",0.0285691521967709,0.0187,150579,151571,993,"+"
"SCO0162","DosdRvsM512_30h",0.263034405833794,0.0187,150579,151571,993,"+"
"SCO0162","DosdRvsM512_42h",-1.12029423371771,0.0187,150579,151571,993,"+"
"SCO0162","DosdRvsM512_36h",-0.434402824145775,0.0187,150579,151571,993,"+"
"SCO0162","DosdRvsM512_54h",-0.395928676331139,0.0187,150579,151571,993,"+"
"SCO0167","DosdRvsM512_24h",-0.473931188332412,0.0059,157189,158073,885,"-"
"SCO0167","DosdRvsM512_30h",-0.200912693925996,0.0059,157189,158073,885,"-"
"SCO0167","DosdRvsM512_42h",-1.64385618977472,0.0059,157189,158073,885,"-"
"SCO0167","DosdRvsM512_36h",-0.599462070416271,0.0059,157189,158073,885,"-"
"SCO0167","DosdRvsM512_54h",-0.643856189774725,0.0059,157189,158073,885,"-"
"SCO0168","DosdRvsM512_24h",-1.02914634565952,0,158732,159304,573,"+"
"SCO0168","DosdRvsM512_30h",-0.15200309344505,0,158732,159304,573,"+"
"SCO0168","DosdRvsM512_42h",-3.32192809488736,0,158732,159304,573,"+"
"SCO0168","DosdRvsM512_36h",-1.21759143507263,0,158732,159304,573,"+"
"SCO0168","DosdRvsM512_54h",-0.888968687611256,0,158732,159304,573,"+"
"SCO0169","DosdRvsM512_24h",-0.535331732996556,0,159372,160025,654,"+"
"SCO0169","DosdRvsM512_30h",-0.862496476250065,0,159372,160025,654,"+"
"SCO0169","DosdRvsM512_42h",-2.94341647163363,0,159372,160025,654,"+"
"SCO0169","DosdRvsM512_36h",-1.21759143507263,0,159372,160025,654,"+"
"SCO0169","DosdRvsM512_54h",-1.43440282414577,0,159372,160025,654,"+"
"SCO0170","DosdRvsM512_24h",0.16349873228288,0.0658,160356,161027,672,"-"
"SCO0170","DosdRvsM512_30h",-0.358453970912476,0.0658,160356,161027,672,"-"
"SCO0170","DosdRvsM512_42h",-1.18442457113743,0.0658,160356,161027,672,"-"
"SCO0170","DosdRvsM512_36h",-0.2688167584278,0.0658,160356,161027,672,"-"
"SCO0170","DosdRvsM512_54h",-0.62148837674627,0.0658,160356,161027,672,"-"
"SCO0171","DosdRvsM512_24h",0.137503523749935,0.2394,161237,162553,1317,"+"
"SCO0171","DosdRvsM512_30h",-0.0291463456595165,0.2394,161237,162553,1317,"+"
"SCO0171","DosdRvsM512_42h",-0.666576266274808,0.2394,161237,162553,1317,"+"
"SCO0171","DosdRvsM512_36h",-0.286304185156641,0.2394,161237,162553,1317,"+"
"SCO0171","DosdRvsM512_54h",-0.3040061868901,0.2394,161237,162553,1317,"+"
"SCO0172","DosdRvsM512_24h",0.137503523749935,0.9469,162661,163119,459,"+"
"SCO0172","DosdRvsM512_30h",1.04264433740849,0.9469,162661,163119,459,"+"
"SCO0172","DosdRvsM512_42h",0.545968369105292,0.9469,162661,163119,459,"+"
"SCO0172","DosdRvsM512_36h",-1.12029423371771,0.9469,162661,163119,459,"+"
"SCO0172","DosdRvsM512_54h",0.286881147788162,0.9469,162661,163119,459,"+"
"SCO0174","DosdRvsM512_24h",-0.415037499278844,0.0304,164023,164994,972,"-"
"SCO0174","DosdRvsM512_30h",0.37851162325373,0.0304,164023,164994,972,"-"
"SCO0174","DosdRvsM512_42h",-1.21759143507263,0.0304,164023,164994,972,"-"
"SCO0174","DosdRvsM512_36h",-0.473931188332412,0.0304,164023,164994,972,"-"
"SCO0174","DosdRvsM512_54h",-0.217591435072627,0.0304,164023,164994,972,"-"
"SCO0177","DosdRvsM512_24h",-0.0588936890535686,0.0195,166033,166614,582,"+"
"SCO0177","DosdRvsM512_30h",-0.286304185156641,0.0195,166033,166614,582,"+"
"SCO0177","DosdRvsM512_42h",-1.35845397091248,0.0195,166033,166614,582,"+"
"SCO0177","DosdRvsM512_36h",-0.599462070416271,0.0195,166033,166614,582,"+"
"SCO0177","DosdRvsM512_54h",-0.666576266274808,0.0195,166033,166614,582,"+"
"SCO0181","DosdRvsM512_24h",-0.136061549576028,0.0068,169584,170570,987,"-"
"SCO0181","DosdRvsM512_30h",-0.0892673380970874,0.0068,169584,170570,987,"-"
"SCO0181","DosdRvsM512_42h",-1.35845397091248,0.0068,169584,170570,987,"-"
"SCO0181","DosdRvsM512_36h",-1.18442457113743,0.0068,169584,170570,987,"-"
"SCO0181","DosdRvsM512_54h",-0.83650126771712,0.0068,169584,170570,987,"-"
"SCO0185","DosdRvsM512_24h",1.36176835941915,0,173768,174946,1179,"+"
"SCO0185","DosdRvsM512_30h",1.20163386116965,0,173768,174946,1179,"+"
"SCO0185","DosdRvsM512_42h",-0.104697378666693,0,173768,174946,1179,"+"
"SCO0185","DosdRvsM512_36h",1.75702324650746,0,173768,174946,1179,"+"
"SCO0185","DosdRvsM512_54h",1.09761079662642,0,173768,174946,1179,"+"
"SCO0186","DosdRvsM512_24h",1.1243281350022,0,174943,176514,1572,"+"
"SCO0186","DosdRvsM512_30h",1.49569516262407,0,174943,176514,1572,"+"
"SCO0186","DosdRvsM512_42h",0.0976107966264223,0,174943,176514,1572,"+"
"SCO0186","DosdRvsM512_36h",1.85598969730848,0,174943,176514,1572,"+"
"SCO0186","DosdRvsM512_54h",1.4276061727819,0,174943,176514,1572,"+"
"SCO0187","DosdRvsM512_24h",0.687060688339892,6e-04,176501,177496,996,"+"
"SCO0187","DosdRvsM512_30h",1.16349873228288,6e-04,176501,177496,996,"+"
"SCO0187","DosdRvsM512_42h",0.263034405833794,6e-04,176501,177496,996,"+"
"SCO0187","DosdRvsM512_36h",1.36737106564853,6e-04,176501,177496,996,"+"
"SCO0187","DosdRvsM512_54h",1.13093086982645,6e-04,176501,177496,996,"+"
"SCO0188","DosdRvsM512_24h",1.16349873228288,0,177493,178503,1011,"+"
"SCO0188","DosdRvsM512_30h",1.53106949272595,0,177493,178503,1011,"+"
"SCO0188","DosdRvsM512_42h",0.389566811762726,0,177493,178503,1011,"+"
"SCO0188","DosdRvsM512_36h",1.77820857639809,0,177493,178503,1011,"+"
"SCO0188","DosdRvsM512_54h",1.68706068833989,0,177493,178503,1011,"+"
"SCO0189","DosdRvsM512_24h",1.03562390973072,0.0043,178519,180087,1569,"-"
"SCO0189","DosdRvsM512_30h",0.505890929729957,0.0043,178519,180087,1569,"-"
"SCO0189","DosdRvsM512_42h",-0.168122758808327,0.0043,178519,180087,1569,"-"
"SCO0189","DosdRvsM512_36h",1.48542682717024,0.0043,178519,180087,1569,"-"
"SCO0189","DosdRvsM512_54h",1.0071955014042,0.0043,178519,180087,1569,"-"
"SCO0190","DosdRvsM512_24h",0.985500430304885,0.0033,180084,180824,741,"-"
"SCO0190","DosdRvsM512_30h",0.454175893185802,0.0033,180084,180824,741,"-"
"SCO0190","DosdRvsM512_42h",-0.200912693925996,0.0033,180084,180824,741,"-"
"SCO0190","DosdRvsM512_36h",1.65992455840238,0.0033,180084,180824,741,"-"
"SCO0190","DosdRvsM512_54h",0.895302621333307,0.0033,180084,180824,741,"-"
"SCO0191","DosdRvsM512_24h",1.48542682717024,8e-04,180821,182038,1218,"-"
"SCO0191","DosdRvsM512_30h",0.575312330687437,8e-04,180821,182038,1218,"-"
"SCO0191","DosdRvsM512_42h",-0.168122758808327,8e-04,180821,182038,1218,"-"
"SCO0191","DosdRvsM512_36h",1.60407132366886,8e-04,180821,182038,1218,"-"
"SCO0191","DosdRvsM512_54h",1.09085343045111,8e-04,180821,182038,1218,"-"
"SCO0194","DosdRvsM512_24h",0.214124805352847,0.1441,184958,185566,609,"+"
"SCO0194","DosdRvsM512_30h",0.941106310946431,0.1441,184958,185566,609,"+"
"SCO0194","DosdRvsM512_42h",-0.2688167584278,0.1441,184958,185566,609,"+"
"SCO0194","DosdRvsM512_36h",1.13750352374994,0.1441,184958,185566,609,"+"
"SCO0194","DosdRvsM512_54h",-0.217591435072627,0.1441,184958,185566,609,"+"
"SCO0195","DosdRvsM512_24h",0.505890929729957,0.0097,185675,186361,687,"+"
"SCO0195","DosdRvsM512_30h",1.38404980679516,0.0097,185675,186361,687,"+"
"SCO0195","DosdRvsM512_42h",-0.0144995696951151,0.0097,185675,186361,687,"+"
"SCO0195","DosdRvsM512_36h",1.35614381022528,0.0097,185675,186361,687,"+"
"SCO0195","DosdRvsM512_54h",0.250961573533219,0.0097,185675,186361,687,"+"
"SCO0196","DosdRvsM512_24h",0.863938450423972,0.0242,186483,186887,405,"+"
"SCO0196","DosdRvsM512_30h",1.09761079662642,0.0242,186483,186887,405,"+"
"SCO0196","DosdRvsM512_42h",-0.168122758808327,0.0242,186483,186887,405,"+"
"SCO0196","DosdRvsM512_36h",1.02147972741045,0.0242,186483,186887,405,"+"
"SCO0196","DosdRvsM512_54h",0.613531652917927,0.0242,186483,186887,405,"+"
"SCO0199","DosdRvsM512_24h",-0.0740005814437769,0.0233,188864,189886,1023,"-"
"SCO0199","DosdRvsM512_30h",-0.104697378666693,0.0233,188864,189886,1023,"-"
"SCO0199","DosdRvsM512_42h",-1.64385618977472,0.0233,188864,189886,1023,"-"
"SCO0199","DosdRvsM512_36h",-0.340075441597622,0.0233,188864,189886,1023,"-"
"SCO0199","DosdRvsM512_54h",-0.643856189774725,0.0233,188864,189886,1023,"-"
"SCO0200","DosdRvsM512_24h",-0.556393348524385,0.0029,189925,190830,906,"-"
"SCO0200","DosdRvsM512_30h",-0.62148837674627,0.0029,189925,190830,906,"-"
"SCO0200","DosdRvsM512_42h",-2,0.0029,189925,190830,906,"-"
"SCO0200","DosdRvsM512_36h",-0.713118852211838,0.0029,189925,190830,906,"-"
"SCO0200","DosdRvsM512_54h",-1.05889368905357,0.0029,189925,190830,906,"-"
"SCO0201","DosdRvsM512_24h",-0.643856189774725,8e-04,190983,191654,672,"-"
"SCO0201","DosdRvsM512_30h",-0.643856189774725,8e-04,190983,191654,672,"-"
"SCO0201","DosdRvsM512_42h",-1.73696559416621,8e-04,190983,191654,672,"-"
"SCO0201","DosdRvsM512_36h",-1.12029423371771,8e-04,190983,191654,672,"-"
"SCO0201","DosdRvsM512_54h",-1,8e-04,190983,191654,672,"-"
"SCO0204","DosdRvsM512_24h",-1.15200309344505,0,194760,195461,702,"-"
"SCO0204","DosdRvsM512_30h",-1.15200309344505,0,194760,195461,702,"-"
"SCO0204","DosdRvsM512_42h",-2.47393118833241,0,194760,195461,702,"-"
"SCO0204","DosdRvsM512_36h",-1.35845397091248,0,194760,195461,702,"-"
"SCO0204","DosdRvsM512_54h",-1.55639334852439,0,194760,195461,702,"-"
"SCO0214","DosdRvsM512_24h",0.53605290024021,0.0083,204387,204800,414,"+"
"SCO0214","DosdRvsM512_30h",-0.434402824145775,0.0083,204387,204800,414,"+"
"SCO0214","DosdRvsM512_42h",-1.59946207041627,0.0083,204387,204800,414,"+"
"SCO0214","DosdRvsM512_36h",-0.915935735211525,0.0083,204387,204800,414,"+"
"SCO0214","DosdRvsM512_54h",-1.12029423371771,0.0083,204387,204800,414,"+"
"SCO0216","DosdRvsM512_24h",-0.473931188332412,0.0275,206480,210181,3702,"+"
"SCO0216","DosdRvsM512_30h",-0.0892673380970874,0.0275,206480,210181,3702,"+"
"SCO0216","DosdRvsM512_42h",-1.68965987938785,0.0275,206480,210181,3702,"+"
"SCO0216","DosdRvsM512_36h",-0.599462070416271,0.0275,206480,210181,3702,"+"
"SCO0216","DosdRvsM512_54h",-0.184424571137427,0.0275,206480,210181,3702,"+"
"SCO0217","DosdRvsM512_24h",-0.136061549576028,0.2193,210183,211751,1569,"+"
"SCO0217","DosdRvsM512_30h",0.0143552929770701,0.2193,210183,211751,1569,"+"
"SCO0217","DosdRvsM512_42h",-1.18442457113743,0.2193,210183,211751,1569,"+"
"SCO0217","DosdRvsM512_36h",-0.321928094887362,0.2193,210183,211751,1569,"+"
"SCO0217","DosdRvsM512_54h",-0.168122758808327,0.2193,210183,211751,1569,"+"
"SCO0218","DosdRvsM512_24h",-0.535331732996556,0.0664,211748,212551,804,"+"
"SCO0218","DosdRvsM512_30h",0.0143552929770701,0.0664,211748,212551,804,"+"
"SCO0218","DosdRvsM512_42h",-1.59946207041627,0.0664,211748,212551,804,"+"
"SCO0218","DosdRvsM512_36h",-0.473931188332412,0.0664,211748,212551,804,"+"
"SCO0218","DosdRvsM512_54h",-0.321928094887362,0.0664,211748,212551,804,"+"
"SCO0219","DosdRvsM512_24h",0,0.0091,212551,213321,771,"+"
"SCO0219","DosdRvsM512_30h",-0.2688167584278,0.0091,212551,213321,771,"+"
"SCO0219","DosdRvsM512_42h",-2.05889368905357,0.0091,212551,213321,771,"+"
"SCO0219","DosdRvsM512_36h",-0.915935735211525,0.0091,212551,213321,771,"+"
"SCO0219","DosdRvsM512_54h",-0.62148837674627,0.0091,212551,213321,771,"+"
"SCO0223","DosdRvsM512_24h",-0.0740005814437769,1.2206,215443,215559,117,"+"
"SCO0223","DosdRvsM512_30h",0.632268215499513,1.2206,215443,215559,117,"+"
"SCO0223","DosdRvsM512_42h",-1.05889368905357,1.2206,215443,215559,117,"+"
"SCO0223","DosdRvsM512_36h",0.594548549550354,1.2206,215443,215559,117,"+"
"SCO0223","DosdRvsM512_54h",0.6959938131099,1.2206,215443,215559,117,"+"
"SCO0224","DosdRvsM512_24h",1.15055967657538,0.4358,215807,216844,1038,"-"
"SCO0224","DosdRvsM512_30h",0.16349873228288,0.4358,215807,216844,1038,"-"
"SCO0224","DosdRvsM512_42h",0.0285691521967709,0.4358,215807,216844,1038,"-"
"SCO0224","DosdRvsM512_36h",0.389566811762726,0.4358,215807,216844,1038,"-"
"SCO0224","DosdRvsM512_54h",0,0.4358,215807,216844,1038,"-"
"SCO0226","DosdRvsM512_24h",0.687060688339892,0.0085,217315,218019,705,"-"
"SCO0226","DosdRvsM512_30h",0.963474123974886,0.0085,217315,218019,705,"-"
"SCO0226","DosdRvsM512_42h",0.443606651475615,0.0085,217315,218019,705,"-"
"SCO0226","DosdRvsM512_36h",0.863938450423972,0.0085,217315,218019,705,"-"
"SCO0226","DosdRvsM512_54h",0.75702324650746,0.0085,217315,218019,705,"-"
"SCO0251","DosdRvsM512_24h",-1.68965987938785,0.4366,240559,240843,285,"-"
"SCO0251","DosdRvsM512_30h",0.782408564927373,0.4366,240559,240843,285,"-"
"SCO0251","DosdRvsM512_42h",-0.0740005814437769,0.4366,240559,240843,285,"-"
"SCO0251","DosdRvsM512_36h",-0.358453970912476,0.4366,240559,240843,285,"-"
"SCO0251","DosdRvsM512_54h",0.739848102699327,0.4366,240559,240843,285,"-"
"SCO0252","DosdRvsM512_24h",1.0496307677246,0.2924,240876,242123,1248,"-"
"SCO0252","DosdRvsM512_30h",0.238786859587116,0.2924,240876,242123,1248,"-"
"SCO0252","DosdRvsM512_42h",0.27500704749987,0.2924,240876,242123,1248,"-"
"SCO0252","DosdRvsM512_36h",0.214124805352847,0.2924,240876,242123,1248,"-"
"SCO0252","DosdRvsM512_54h",0.150559676575381,0.2924,240876,242123,1248,"-"
"SCO0355","DosdRvsM512_24h",-0.15200309344505,0.0831,360305,360646,342,"+"
"SCO0355","DosdRvsM512_30h",0.75702324650746,0.0831,360305,360646,342,"+"
"SCO0355","DosdRvsM512_42h",0,0.0831,360305,360646,342,"+"
"SCO0355","DosdRvsM512_36h",0.124328135002202,0.0831,360305,360646,342,"+"
"SCO0355","DosdRvsM512_54h",1.25701061820602,0.0831,360305,360646,342,"+"
"SCO0375","DosdRvsM512_24h",-0.599462070416271,0.0764,389531,391123,1593,"-"
"SCO0375","DosdRvsM512_30h",-1.02914634565952,0.0764,389531,391123,1593,"-"
"SCO0375","DosdRvsM512_42h",0,0.0764,389531,391123,1593,"-"
"SCO0375","DosdRvsM512_36h",-0.862496476250065,0.0764,389531,391123,1593,"-"
"SCO0375","DosdRvsM512_54h",-1.12029423371771,0.0764,389531,391123,1593,"-"
"SCO0379","DosdRvsM512_24h",-1.28630418515664,0.0016,393498,394961,1464,"+"
"SCO0379","DosdRvsM512_30h",-1.35845397091248,0.0016,393498,394961,1464,"+"
"SCO0379","DosdRvsM512_42h",-0.915935735211525,0.0016,393498,394961,1464,"+"
"SCO0379","DosdRvsM512_36h",-0.168122758808327,0.0016,393498,394961,1464,"+"
"SCO0379","DosdRvsM512_54h",-1.78587519464715,0.0016,393498,394961,1464,"+"
"SCO0380","DosdRvsM512_24h",-1.02914634565952,0.2589,395065,395460,396,"+"
"SCO0380","DosdRvsM512_30h",-0.494109070270043,0.2589,395065,395460,396,"+"
"SCO0380","DosdRvsM512_42h",0.070389327891398,0.2589,395065,395460,396,"+"
"SCO0380","DosdRvsM512_36h",-0.136061549576028,0.2589,395065,395460,396,"+"
"SCO0380","DosdRvsM512_54h",-0.785875194647153,0.2589,395065,395460,396,"+"
"SCO0381","DosdRvsM512_24h",-1.25153876699596,0.2491,395939,397414,1476,"+"
"SCO0381","DosdRvsM512_30h",-0.666576266274808,0.2491,395939,397414,1476,"+"
"SCO0381","DosdRvsM512_42h",0.070389327891398,0.2491,395939,397414,1476,"+"
"SCO0381","DosdRvsM512_36h",-0.358453970912476,0.2491,395939,397414,1476,"+"
"SCO0381","DosdRvsM512_54h",-0.514573172829758,0.2491,395939,397414,1476,"+"
"SCO0382","DosdRvsM512_24h",-1.25153876699596,0.2125,397485,398810,1326,"+"
"SCO0382","DosdRvsM512_30h",-0.666576266274808,0.2125,397485,398810,1326,"+"
"SCO0382","DosdRvsM512_42h",-0.217591435072627,0.2125,397485,398810,1326,"+"
"SCO0382","DosdRvsM512_36h",-0.454031630894707,0.2125,397485,398810,1326,"+"
"SCO0382","DosdRvsM512_54h",-0.340075441597622,0.2125,397485,398810,1326,"+"
"SCO0383","DosdRvsM512_24h",-1.18442457113743,0.0827,398881,400104,1224,"+"
"SCO0383","DosdRvsM512_30h",-0.83650126771712,0.0827,398881,400104,1224,"+"
"SCO0383","DosdRvsM512_42h",-0.286304185156641,0.0827,398881,400104,1224,"+"
"SCO0383","DosdRvsM512_36h",-0.494109070270043,0.0827,398881,400104,1224,"+"
"SCO0383","DosdRvsM512_54h",-0.666576266274808,0.0827,398881,400104,1224,"+"
"SCO0392","DosdRvsM512_24h",-1.43440282414577,0.1683,413247,414497,1251,"+"
"SCO0392","DosdRvsM512_30h",-0.514573172829758,0.1683,413247,414497,1251,"+"
"SCO0392","DosdRvsM512_42h",0.070389327891398,0.1683,413247,414497,1251,"+"
"SCO0392","DosdRvsM512_36h",-0.494109070270043,0.1683,413247,414497,1251,"+"
"SCO0392","DosdRvsM512_54h",-0.377069649079823,0.1683,413247,414497,1251,"+"
"SCO0393","DosdRvsM512_24h",-1.35845397091248,0.0869,414494,415303,810,"+"
"SCO0393","DosdRvsM512_30h",-0.761213140412883,0.0869,414494,415303,810,"+"
"SCO0393","DosdRvsM512_42h",-0.286304185156641,0.0869,414494,415303,810,"+"
"SCO0393","DosdRvsM512_36h",-0.321928094887362,0.0869,414494,415303,810,"+"
"SCO0393","DosdRvsM512_54h",-0.514573172829758,0.0869,414494,415303,810,"+"
"SCO0415","DosdRvsM512_24h",-0.643856189774725,0.036,433615,433977,363,"+"
"SCO0415","DosdRvsM512_30h",1.50080205305716,0.036,433615,433977,363,"+"
"SCO0415","DosdRvsM512_42h",1.09761079662642,0.036,433615,433977,363,"+"
"SCO0415","DosdRvsM512_36h",-0.321928094887362,0.036,433615,433977,363,"+"
"SCO0415","DosdRvsM512_54h",0.687060688339892,0.036,433615,433977,363,"+"
"SCO0426","DosdRvsM512_24h",1.41142624572647,0.0639,444441,444671,231,"+"
"SCO0426","DosdRvsM512_30h",0.344828496997441,0.0639,444441,444671,231,"+"
"SCO0426","DosdRvsM512_42h",0.20163386116965,0.0639,444441,444671,231,"+"
"SCO0426","DosdRvsM512_36h",0.454175893185802,0.0639,444441,444671,231,"+"
"SCO0426","DosdRvsM512_54h",0.176322772640463,0.0639,444441,444671,231,"+"
"SCO0436","DosdRvsM512_24h",-1.78587519464715,9e-04,457484,457654,171,"+"
"SCO0436","DosdRvsM512_30h",-1.25153876699596,9e-04,457484,457654,171,"+"
"SCO0436","DosdRvsM512_42h",1.18903382439002,9e-04,457484,457654,171,"+"
"SCO0436","DosdRvsM512_36h",-2.18442457113743,9e-04,457484,457654,171,"+"
"SCO0436","DosdRvsM512_54h",-0.785875194647153,9e-04,457484,457654,171,"+"
"SCO0437","DosdRvsM512_24h",-1.02914634565952,0.0728,457670,458695,1026,"-"
"SCO0437","DosdRvsM512_30h",-0.810966175609983,0.0728,457670,458695,1026,"-"
"SCO0437","DosdRvsM512_42h",-0.2688167584278,0.0728,457670,458695,1026,"-"
"SCO0437","DosdRvsM512_36h",-0.785875194647153,0.0728,457670,458695,1026,"-"
"SCO0437","DosdRvsM512_54h",-0.83650126771712,0.0728,457670,458695,1026,"-"
"SCO0446","DosdRvsM512_24h",0.0285691521967709,0.1277,465496,465861,366,"-"
"SCO0446","DosdRvsM512_30h",0.739848102699327,0.1277,465496,465861,366,"-"
"SCO0446","DosdRvsM512_42h",-0.2688167584278,0.1277,465496,465861,366,"-"
"SCO0446","DosdRvsM512_36h",0.782408564927373,0.1277,465496,465861,366,"-"
