"chrom","chromStart","chromEnd","name"
"Chromosome",6883556,6883854,"Enriched in TopA depleted strain"
"Chromosome",6894113,6894181,"Enriched in TopA depleted strain"
"Chromosome",6894596,6894756,"Enriched in TopA depleted strain"
"Chromosome",6896528,6897263,"Enriched in TopA depleted strain"
"Chromosome",6898851,6899103,"Enriched in TopA depleted strain"
"Chromosome",7057275,7057504,"Enriched in TopA depleted strain"
"Chromosome",7059092,7059275,"Enriched in TopA depleted strain"
"Chromosome",7065141,7065462,"Enriched in TopA depleted strain"
"Chromosome",7068269,7068475,"Enriched in TopA depleted strain"
"Chromosome",7200174,7200357,"Enriched in TopA depleted strain"
"Chromosome",7481096,7481279,"Enriched in TopA depleted strain"
"Chromosome",7675446,7675606,"Enriched in TopA depleted strain"
"Chromosome",7676573,7676825,"Enriched in TopA depleted strain"
"Chromosome",7740490,7740581,"Enriched in TopA depleted strain"
"Chromosome",7812273,7812341,"Enriched in TopA depleted strain"
"Chromosome",7946340,7946408,"Enriched in TopA depleted strain"
"Chromosome",7948019,7948087,"Enriched in TopA depleted strain"
"Chromosome",8122612,8122818,"Enriched in TopA depleted strain"
"Chromosome",8194763,8195015,"Enriched in TopA depleted strain"
"Chromosome",8589167,8589258,"Enriched in TopA depleted strain"
"Chromosome",8608464,8608900,"Enriched in TopA depleted strain"
"Chromosome",116335,116449,"Enriched in wild
type TopA level"
"Chromosome",403283,403420,"Enriched in wild
type TopA level"
"Chromosome",659664,659962,"Enriched in wild
type TopA level"
"Chromosome",709344,709527,"Enriched in wild
type TopA level"
"Chromosome",715922,716151,"Enriched in wild
type TopA level"
"Chromosome",751963,752169,"Enriched in wild
type TopA level"
"Chromosome",1072997,1073157,"Enriched in wild
type TopA level"
"Chromosome",1174519,1174587,"Enriched in wild
type TopA level"
"Chromosome",1571867,1572096,"Enriched in wild
type TopA level"
"Chromosome",1718308,1718491,"Enriched in wild
type TopA level"
"Chromosome",1727439,1727507,"Enriched in wild
type TopA level"
"Chromosome",2124718,2124809,"Enriched in wild
type TopA level"
"Chromosome",2178860,2179181,"Enriched in wild
type TopA level"
"Chromosome",2257658,2257795,"Enriched in wild
type TopA level"
"Chromosome",2264305,2264419,"Enriched in wild
type TopA level"
"Chromosome",2433447,2433538,"Enriched in wild
type TopA level"
"Chromosome",2616987,2617285,"Enriched in wild
type TopA level"
"Chromosome",2695348,2695646,"Enriched in wild
type TopA level"
"Chromosome",2745120,2745257,"Enriched in wild
type TopA level"
"Chromosome",2901681,2901910,"Enriched in wild
type TopA level"
"Chromosome",2906327,2906579,"Enriched in wild
type TopA level"
"Chromosome",2910858,2910995,"Enriched in wild
type TopA level"
"Chromosome",2954305,2954465,"Enriched in wild
type TopA level"
"Chromosome",2959618,2959709,"Enriched in wild
type TopA level"
"Chromosome",3006653,3006813,"Enriched in wild
type TopA level"
"Chromosome",3112867,3113073,"Enriched in wild
type TopA level"
"Chromosome",3255191,3255420,"Enriched in wild
type TopA level"
"Chromosome",3296200,3296590,"Enriched in wild
type TopA level"
"Chromosome",3547797,3548095,"Enriched in wild
type TopA level"
"Chromosome",3593038,3593267,"Enriched in wild
type TopA level"
"Chromosome",3594763,3595038,"Enriched in wild
type TopA level"
"Chromosome",3631402,3631631,"Enriched in wild
type TopA level"
"Chromosome",3746977,3747229,"Enriched in wild
type TopA level"
"Chromosome",3759190,3759350,"Enriched in wild
type TopA level"
"Chromosome",3912830,3912990,"Enriched in wild
type TopA level"
"Chromosome",3929367,3929458,"Enriched in wild
type TopA level"
"Chromosome",4159804,4160033,"Enriched in wild
type TopA level"
"Chromosome",4164473,4164725,"Enriched in wild
type TopA level"
"Chromosome",4678109,4678315,"Enriched in wild
type TopA level"
"Chromosome",4704214,4704282,"Enriched in wild
type TopA level"
"Chromosome",4819214,4819558,"Enriched in wild
type TopA level"
"Chromosome",5193217,5193400,"Enriched in wild
type TopA level"
"Chromosome",5292416,5292576,"Enriched in wild
type TopA level"
"Chromosome",5305365,5305640,"Enriched in wild
type TopA level"
"Chromosome",5536607,5536905,"Enriched in wild
type TopA level"
"Chromosome",6529908,6530229,"Enriched in wild
type TopA level"
"Chromosome",6600380,6600471,"Enriched in wild
type TopA level"
"Chromosome",6761886,6761954,"Enriched in wild
type TopA level"
"Chromosome",6795535,6795764,"Enriched in wild
type TopA level"
"Chromosome",6798134,6798271,"Enriched in wild
type TopA level"
"Chromosome",6801262,6801330,"Enriched in wild
type TopA level"
"Chromosome",6904325,6904600,"Enriched in wild
type TopA level"
"Chromosome",6909799,6909913,"Enriched in wild
type TopA level"
"Chromosome",6911156,6911293,"Enriched in wild
type TopA level"
"Chromosome",7147021,7147158,"Enriched in wild
type TopA level"
"Chromosome",7212640,7212823,"Enriched in wild
type TopA level"
"Chromosome",7388406,7388566,"Enriched in wild
type TopA level"
"Chromosome",7762662,7762730,"Enriched in wild
type TopA level"
"Chromosome",7779567,7779773,"Enriched in wild
type TopA level"
"Chromosome",8039421,8039512,"Enriched in wild
type TopA level"
"Chromosome",2511808,2511922,"Binding in TopA level
depleted and restored"
"Chromosome",2814189,2814303,"Binding in TopA level
depleted and restored"
"Chromosome",3173127,3173402,"Binding in TopA level
depleted and restored"
"Chromosome",3274603,3274740,"Binding in TopA level
depleted and restored"
"Chromosome",3414903,3415109,"Binding in TopA level
depleted and restored"
"Chromosome",3415593,3415845,"Binding in TopA level
depleted and restored"
"Chromosome",3450208,3450368,"Binding in TopA level
depleted and restored"
"Chromosome",3502947,3503130,"Binding in TopA level
depleted and restored"
"Chromosome",3522060,3522312,"Binding in TopA level
depleted and restored"
"Chromosome",3549154,3549245,"Binding in TopA level
depleted and restored"
"Chromosome",3574431,3574568,"Binding in TopA level
depleted and restored"
"Chromosome",3591773,3592025,"Binding in TopA level
depleted and restored"
"Chromosome",3632966,3633195,"Binding in TopA level
depleted and restored"
"Chromosome",3677632,3677746,"Binding in TopA level
depleted and restored"
"Chromosome",3700494,3700585,"Binding in TopA level
depleted and restored"
"Chromosome",3790884,3790952,"Binding in TopA level
depleted and restored"
"Chromosome",3793851,3794103,"Binding in TopA level
depleted and restored"
"Chromosome",3910990,3911058,"Binding in TopA level
depleted and restored"
"Chromosome",3979070,3979161,"Binding in TopA level
depleted and restored"
"Chromosome",4097957,4098048,"Binding in TopA level
depleted and restored"
"Chromosome",4109135,4109456,"Binding in TopA level
depleted and restored"
"Chromosome",4118864,4119185,"Binding in TopA level
depleted and restored"
"Chromosome",4122061,4122313,"Binding in TopA level
depleted and restored"
"Chromosome",4125626,4125878,"Binding in TopA level
depleted and restored"
"Chromosome",4128915,4129121,"Binding in TopA level
depleted and restored"
"Chromosome",4162817,4162931,"Binding in TopA level
depleted and restored"
"Chromosome",4204470,4204538,"Binding in TopA level
depleted and restored"
"Chromosome",4210749,4211024,"Binding in TopA level
depleted and restored"
"Chromosome",4369863,4369977,"Binding in TopA level
depleted and restored"
"Chromosome",4411999,4412297,"Binding in TopA level
depleted and restored"
"Chromosome",4413448,4413654,"Binding in TopA level
depleted and restored"
"Chromosome",4442014,4442220,"Binding in TopA level
depleted and restored"
"Chromosome",4522491,4522674,"Binding in TopA level
depleted and restored"
"Chromosome",4592296,4592502,"Binding in TopA level
depleted and restored"
"Chromosome",4614974,4615042,"Binding in TopA level
depleted and restored"
"Chromosome",4650348,4650508,"Binding in TopA level
depleted and restored"
"Chromosome",4673923,4674106,"Binding in TopA level
depleted and restored"
"Chromosome",4676821,4676981,"Binding in TopA level
depleted and restored"
"Chromosome",4741474,4741542,"Binding in TopA level
depleted and restored"
"Chromosome",4839891,4839982,"Binding in TopA level
depleted and restored"
"Chromosome",4860568,4860682,"Binding in TopA level
depleted and restored"
"Chromosome",5018279,5018347,"Binding in TopA level
depleted and restored"
"Chromosome",5157659,5157957,"Binding in TopA level
depleted and restored"
"Chromosome",5169481,5169641,"Binding in TopA level
depleted and restored"
"Chromosome",5196023,5196252,"Binding in TopA level
depleted and restored"
"Chromosome",5228660,5228843,"Binding in TopA level
depleted and restored"
"Chromosome",5238067,5238388,"Binding in TopA level
depleted and restored"
"Chromosome",5255432,5255661,"Binding in TopA level
depleted and restored"
"Chromosome",5294233,5294531,"Binding in TopA level
depleted and restored"
"Chromosome",5356747,5356815,"Binding in TopA level
depleted and restored"
"Chromosome",5403667,5403804,"Binding in TopA level
depleted and restored"
"Chromosome",5512020,5512088,"Binding in TopA level
depleted and restored"
"Chromosome",5538608,5538722,"Binding in TopA level
depleted and restored"
"Chromosome",5574603,5574878,"Binding in TopA level
depleted and restored"
"Chromosome",5590220,5590357,"Binding in TopA level
depleted and restored"
"Chromosome",5619154,5619314,"Binding in TopA level
depleted and restored"
"Chromosome",5637485,5637622,"Binding in TopA level
depleted and restored"
"Chromosome",5770402,5770608,"Binding in TopA level
depleted and restored"
"Chromosome",5771552,5771643,"Binding in TopA level
depleted and restored"
"Chromosome",6212094,6212162,"Binding in TopA level
depleted and restored"
"Chromosome",609328,610353,"Enriched in TopA depleted strain"
"Chromosome",1076767,1077043,"Enriched in TopA depleted strain"
"Chromosome",1087685,1087949,"Enriched in TopA depleted strain"
"Chromosome",1314539,1314776,"Enriched in TopA depleted strain"
"Chromosome",1450247,1451661,"Enriched in TopA depleted strain"
"Chromosome",1452431,1452717,"Enriched in TopA depleted strain"
"Chromosome",1459843,1461114,"Enriched in TopA depleted strain"
"Chromosome",1489340,1490369,"Enriched in TopA depleted strain"
"Chromosome",1516902,1517816,"Enriched in TopA depleted strain"
"Chromosome",1522006,1522496,"Enriched in TopA depleted strain"
"Chromosome",1531052,1531508,"Enriched in TopA depleted strain"
"Chromosome",1561222,1561459,"Enriched in TopA depleted strain"
"Chromosome",1580227,1582129,"Enriched in TopA depleted strain"
"Chromosome",1590370,1594286,"Enriched in TopA depleted strain"
"Chromosome",1602366,1602765,"Enriched in TopA depleted strain"
"Chromosome",1604570,1606027,"Enriched in TopA depleted strain"
"Chromosome",1608971,1609758,"Enriched in TopA depleted strain"
"Chromosome",1611281,1613339,"Enriched in TopA depleted strain"
"Chromosome",1620118,1620817,"Enriched in TopA depleted strain"
"Chromosome",1625936,1627244,"Enriched in TopA depleted strain"
"Chromosome",1634743,1635886,"Enriched in TopA depleted strain"
"Chromosome",1645946,1648986,"Enriched in TopA depleted strain"
"Chromosome",1651784,1652561,"Enriched in TopA depleted strain"
"Chromosome",1656106,1657232,"Enriched in TopA depleted strain"
"Chromosome",1666449,1666980,"Enriched in TopA depleted strain"
"Chromosome",1676310,1677009,"Enriched in TopA depleted strain"
"Chromosome",1681872,1682483,"Enriched in TopA depleted strain"
"Chromosome",1692255,1695207,"Enriched in TopA depleted strain"
"Chromosome",1710046,1712251,"Enriched in TopA depleted strain"
"Chromosome",1715027,1715848,"Enriched in TopA depleted strain"
"Chromosome",1720244,1720463,"Enriched in TopA depleted strain"
"Chromosome",1741016,1741356,"Enriched in TopA depleted strain"
"Chromosome",1744142,1744905,"Enriched in TopA depleted strain"
"Chromosome",1756858,1764612,"Enriched in TopA depleted strain"
"Chromosome",1768736,1775617,"Enriched in TopA depleted strain"
"Chromosome",1793299,1794195,"Enriched in TopA depleted strain"
"Chromosome",1795157,1798664,"Enriched in TopA depleted strain"
"Chromosome",1816337,1816911,"Enriched in TopA depleted strain"
"Chromosome",1818849,1819510,"Enriched in TopA depleted strain"
"Chromosome",1830274,1831990,"Enriched in TopA depleted strain"
"Chromosome",1845400,1846515,"Enriched in TopA depleted strain"
"Chromosome",1850880,1851234,"Enriched in TopA depleted strain"
"Chromosome",1859551,1859808,"Enriched in TopA depleted strain"
"Chromosome",1868889,1870631,"Enriched in TopA depleted strain"
"Chromosome",1874489,1875292,"Enriched in TopA depleted strain"
"Chromosome",1887232,1888663,"Enriched in TopA depleted strain"
"Chromosome",1891036,1893725,"Enriched in TopA depleted strain"
"Chromosome",1907448,1907662,"Enriched in TopA depleted strain"
"Chromosome",1932824,1936972,"Enriched in TopA depleted strain"
"Chromosome",1938980,1939814,"Enriched in TopA depleted strain"
"Chromosome",1940417,1941916,"Enriched in TopA depleted strain"
"Chromosome",1948182,1949261,"Enriched in TopA depleted strain"
"Chromosome",1950011,1954719,"Enriched in TopA depleted strain"
"Chromosome",1964719,1965457,"Enriched in TopA depleted strain"
"Chromosome",1967228,1969773,"Enriched in TopA depleted strain"
"Chromosome",1973847,1974241,"Enriched in TopA depleted strain"
"Chromosome",1998243,2001886,"Enriched in TopA depleted strain"
"Chromosome",2006148,2006405,"Enriched in TopA depleted strain"
"Chromosome",2007006,2007229,"Enriched in TopA depleted strain"
"Chromosome",2007898,2008894,"Enriched in TopA depleted strain"
"Chromosome",2020472,2023734,"Enriched in TopA depleted strain"
"Chromosome",2024634,2025558,"Enriched in TopA depleted strain"
"Chromosome",2036277,2038167,"Enriched in TopA depleted strain"
"Chromosome",2056920,2059216,"Enriched in TopA depleted strain"
"Chromosome",2074635,2079489,"Enriched in TopA depleted strain"
"Chromosome",2080141,2081427,"Enriched in TopA depleted strain"
"Chromosome",2083163,2084588,"Enriched in TopA depleted strain"
"Chromosome",2085371,2089868,"Enriched in TopA depleted strain"
"Chromosome",2090694,2092237,"Enriched in TopA depleted strain"
"Chromosome",2094869,2097693,"Enriched in TopA depleted strain"
"Chromosome",2100163,2102132,"Enriched in TopA depleted strain"
"Chromosome",2131294,2135818,"Enriched in TopA depleted strain"
"Chromosome",2139129,2140960,"Enriched in TopA depleted strain"
"Chromosome",2148777,2159714,"Enriched in TopA depleted strain"
"Chromosome",2163588,2166401,"Enriched in TopA depleted strain"
"Chromosome",2168668,2170820,"Enriched in TopA depleted strain"
"Chromosome",2171511,2171885,"Enriched in TopA depleted strain"
"Chromosome",2180849,2181036,"Enriched in TopA depleted strain"
"Chromosome",2188693,2191391,"Enriched in TopA depleted strain"
"Chromosome",2198709,2199063,"Enriched in TopA depleted strain"
"Chromosome",2199667,2200983,"Enriched in TopA depleted strain"
"Chromosome",2202418,2202785,"Enriched in TopA depleted strain"
"Chromosome",2210745,2216764,"Enriched in TopA depleted strain"
"Chromosome",2217776,2218469,"Enriched in TopA depleted strain"
"Chromosome",2220958,2222300,"Enriched in TopA depleted strain"
"Chromosome",2230263,2233553,"Enriched in TopA depleted strain"
"Chromosome",2234691,2236443,"Enriched in TopA depleted strain"
"Chromosome",2239942,2243304,"Enriched in TopA depleted strain"
"Chromosome",2248177,2250549,"Enriched in TopA depleted strain"
"Chromosome",2260915,2261981,"Enriched in TopA depleted strain"
"Chromosome",2262966,2263289,"Enriched in TopA depleted strain"
"Chromosome",2269845,2276345,"Enriched in TopA depleted strain"
"Chromosome",2280181,2280833,"Enriched in TopA depleted strain"
"Chromosome",2289092,2289416,"Enriched in TopA depleted strain"
"Chromosome",2290419,2290806,"Enriched in TopA depleted strain"
"Chromosome",2308198,2308787,"Enriched in TopA depleted strain"
"Chromosome",2309481,2315568,"Enriched in TopA depleted strain"
"Chromosome",2316192,2316425,"Enriched in TopA depleted strain"
"Chromosome",2317044,2319872,"Enriched in TopA depleted strain"
"Chromosome",2329214,2329717,"Enriched in TopA depleted strain"
"Chromosome",2331530,2333583,"Enriched in TopA depleted strain"
"Chromosome",2334892,2335088,"Enriched in TopA depleted strain"
"Chromosome",2335857,2336110,"Enriched in TopA depleted strain"
"Chromosome",2341386,2342436,"Enriched in TopA depleted strain"
"Chromosome",2346890,2350990,"Enriched in TopA depleted strain"
"Chromosome",2354508,2354704,"Enriched in TopA depleted strain"
"Chromosome",2360609,2366456,"Enriched in TopA depleted strain"
"Chromosome",2373489,2373779,"Enriched in TopA depleted strain"
"Chromosome",2381209,2382613,"Enriched in TopA depleted strain"
"Chromosome",2385243,2385525,"Enriched in TopA depleted strain"
"Chromosome",2391671,2391983,"Enriched in TopA depleted strain"
"Chromosome",2392929,2394568,"Enriched in TopA depleted strain"
"Chromosome",2395979,2396328,"Enriched in TopA depleted strain"
"Chromosome",2397058,2400481,"Enriched in TopA depleted strain"
"Chromosome",2408632,2411242,"Enriched in TopA depleted strain"
"Chromosome",2417807,2420532,"Enriched in TopA depleted strain"
"Chromosome",2421920,2424113,"Enriched in TopA depleted strain"
"Chromosome",2424922,2426195,"Enriched in TopA depleted strain"
"Chromosome",2427065,2427292,"Enriched in TopA depleted strain"
"Chromosome",2434705,2437236,"Enriched in TopA depleted strain"
"Chromosome",2444368,2445659,"Enriched in TopA depleted strain"
"Chromosome",2446366,2447879,"Enriched in TopA depleted strain"
"Chromosome",2449531,2451303,"Enriched in TopA depleted strain"
"Chromosome",2454854,2455879,"Enriched in TopA depleted strain"
"Chromosome",2457861,2459166,"Enriched in TopA depleted strain"
"Chromosome",2460069,2463231,"Enriched in TopA depleted strain"
"Chromosome",2479398,2480282,"Enriched in TopA depleted strain"
"Chromosome",2481009,2488317,"Enriched in TopA depleted strain"
"Chromosome",2498033,2500774,"Enriched in TopA depleted strain"
"Chromosome",2510024,2510543,"Enriched in TopA depleted strain"
"Chromosome",2512880,2514708,"Enriched in TopA depleted strain"
"Chromosome",2521953,2523413,"Enriched in TopA depleted strain"
"Chromosome",2559007,2559546,"Enriched in TopA depleted strain"
"Chromosome",2560282,2561865,"Enriched in TopA depleted strain"
"Chromosome",2572221,2572869,"Enriched in TopA depleted strain"
"Chromosome",2595446,2597320,"Enriched in TopA depleted strain"
"Chromosome",2598429,2600761,"Enriched in TopA depleted strain"
"Chromosome",2601740,2603446,"Enriched in TopA depleted strain"
"Chromosome",2608908,2611558,"Enriched in TopA depleted strain"
"Chromosome",2612172,2613454,"Enriched in TopA depleted strain"
"Chromosome",2620887,2622088,"Enriched in TopA depleted strain"
"Chromosome",2623614,2623783,"Enriched in TopA depleted strain"
"Chromosome",2625325,2625564,"Enriched in TopA depleted strain"
"Chromosome",2641635,2641948,"Enriched in TopA depleted strain"
"Chromosome",2645387,2647789,"Enriched in TopA depleted strain"
"Chromosome",2649299,2653817,"Enriched in TopA depleted strain"
"Chromosome",2655744,2658309,"Enriched in TopA depleted strain"
"Chromosome",2659098,2659523,"Enriched in TopA depleted strain"
"Chromosome",2664964,2665186,"Enriched in TopA depleted strain"
"Chromosome",2678675,2680490,"Enriched in TopA depleted strain"
"Chromosome",2683835,2688003,"Enriched in TopA depleted strain"
"Chromosome",2689203,2690496,"Enriched in TopA depleted strain"
"Chromosome",2691378,2692672,"Enriched in TopA depleted strain"
"Chromosome",2698636,2699859,"Enriched in TopA depleted strain"
"Chromosome",2700944,2704994,"Enriched in TopA depleted strain"
"Chromosome",2709217,2711998,"Enriched in TopA depleted strain"
"Chromosome",2719256,2719440,"Enriched in TopA depleted strain"
"Chromosome",2725308,2728128,"Enriched in TopA depleted strain"
"Chromosome",2736632,2737537,"Enriched in TopA depleted strain"
"Chromosome",2748714,2749544,"Enriched in TopA depleted strain"
"Chromosome",2750872,2752129,"Enriched in TopA depleted strain"
"Chromosome",2753432,2754005,"Enriched in TopA depleted strain"
"Chromosome",2754860,2756217,"Enriched in TopA depleted strain"
"Chromosome",2762172,2767143,"Enriched in TopA depleted strain"
"Chromosome",2768908,2769652,"Enriched in TopA depleted strain"
"Chromosome",2774283,2774562,"Enriched in TopA depleted strain"
"Chromosome",2779995,2780561,"Enriched in TopA depleted strain"
"Chromosome",2781972,2783046,"Enriched in TopA depleted strain"
"Chromosome",2785837,2788261,"Enriched in TopA depleted strain"
"Chromosome",2792268,2793150,"Enriched in TopA depleted strain"
"Chromosome",2796850,2800352,"Enriched in TopA depleted strain"
"Chromosome",2806724,2813097,"Enriched in TopA depleted strain"
"Chromosome",2815499,2816653,"Enriched in TopA depleted strain"
"Chromosome",2822831,2825589,"Enriched in TopA depleted strain"
"Chromosome",2833840,2837193,"Enriched in TopA depleted strain"
"Chromosome",2837915,2838360,"Enriched in TopA depleted strain"
"Chromosome",2851751,2852020,"Enriched in TopA depleted strain"
"Chromosome",2854521,2856098,"Enriched in TopA depleted strain"
"Chromosome",2856888,2857162,"Enriched in TopA depleted strain"
"Chromosome",2858142,2864503,"Enriched in TopA depleted strain"
"Chromosome",2865733,2868415,"Enriched in TopA depleted strain"
"Chromosome",2907656,2908335,"Enriched in TopA depleted strain"
"Chromosome",2916319,2921511,"Enriched in TopA depleted strain"
"Chromosome",2926312,2926514,"Enriched in TopA depleted strain"
"Chromosome",2928654,2931766,"Enriched in TopA depleted strain"
"Chromosome",2958678,2958843,"Enriched in TopA depleted strain"
"Chromosome",2960496,2962642,"Enriched in TopA depleted strain"
"Chromosome",2963767,2964046,"Enriched in TopA depleted strain"
"Chromosome",2966474,2966821,"Enriched in TopA depleted strain"
"Chromosome",2967840,2969660,"Enriched in TopA depleted strain"
"Chromosome",2979419,2981001,"Enriched in TopA depleted strain"
"Chromosome",2981657,2984675,"Enriched in TopA depleted strain"
"Chromosome",2985905,2989408,"Enriched in TopA depleted strain"
"Chromosome",2991446,2992009,"Enriched in TopA depleted strain"
"Chromosome",2992687,2994997,"Enriched in TopA depleted strain"
"Chromosome",2996263,2998008,"Enriched in TopA depleted strain"
"Chromosome",2998675,2999849,"Enriched in TopA depleted strain"
"Chromosome",3001052,3002196,"Enriched in TopA depleted strain"
"Chromosome",3005005,3005971,"Enriched in TopA depleted strain"
"Chromosome",3006717,3008204,"Enriched in TopA depleted strain"
"Chromosome",3009251,3010518,"Enriched in TopA depleted strain"
"Chromosome",3012187,3012452,"Enriched in TopA depleted strain"
"Chromosome",3025432,3029206,"Enriched in TopA depleted strain"
"Chromosome",3031182,3032282,"Enriched in TopA depleted strain"
"Chromosome",3042363,3042606,"Enriched in TopA depleted strain"
"Chromosome",3057300,3057500,"Enriched in TopA depleted strain"
"Chromosome",3061835,3062651,"Enriched in TopA depleted strain"
"Chromosome",3069723,3071324,"Enriched in TopA depleted strain"
"Chromosome",3071983,3072657,"Enriched in TopA depleted strain"
"Chromosome",3073443,3073681,"Enriched in TopA depleted strain"
"Chromosome",3076726,3079192,"Enriched in TopA depleted strain"
"Chromosome",3085095,3085349,"Enriched in TopA depleted strain"
"Chromosome",3094269,3102434,"Enriched in TopA depleted strain"
"Chromosome",3115027,3129012,"Enriched in TopA depleted strain"
"Chromosome",3145503,3145804,"Enriched in TopA depleted strain"
"Chromosome",3153524,3167164,"Enriched in TopA depleted strain"
"Chromosome",3174861,3177122,"Enriched in TopA depleted strain"
"Chromosome",3178632,3183294,"Enriched in TopA depleted strain"
